iter,sigma,best_value
1,0.990874184227161,9426058757.171598
2,1.1254631863353002,9055745946.989708
3,1.3241961705054577,8999313677.517181
4,1.5631612897320741,8594875077.279802
5,1.8166987989803973,8371351053.694268
6,2.2254175968806535,7782695537.503825
7,2.763416601076285,7397817706.891402
8,3.297539810478326,7091476094.707981
9,3.8356644420640604,6376462341.50177
10,4.228242339059327,6177863524.364455
11,4.749813338120419,5003829906.277021
12,5.3521690530841415,4848879106.474592
13,6.2380450402881715,3336392031.5520744
14,7.10416213101852,2546900645.416728
15,8.68673241621252,1282930621.5295854
16,10.506093066316993,828661312.6923026
17,13.357373346333448,499801.24003174197
18,16.246946172861243,499801.24003174197
19,17.834630386359795,488383.2196343306
20,19.05530297681221,488383.2196343306
21,19.712568146106623,488383.2196343306
22,19.571376428359294,488383.2196343306
23,19.245333894214923,488383.2196343306
24,19.73447959773956,488383.2196343306
25,20.159480411339032,488383.2196343306
26,20.43285241180132,488383.2196343306
27,20.4169826830615,488383.2196343306
28,18.871101116727626,488383.2196343306
29,18.800623059175813,488383.2196343306
30,18.388974943267865,488383.2196343306
31,16.96520963832723,488383.2196343306
32,15.631378468177749,488383.2196343306
33,15.043177967439103,488383.2196343306
34,15.27188346741098,83822.95239670809
35,15.282772894753132,83822.95239670809
36,14.240693258829891,83822.95239670809
37,12.714501465900518,83822.95239670809
38,12.014477046336765,83822.95239670809
39,12.089989333774358,83822.95239670809
40,11.18920573062509,83822.95239670809
41,10.794006374994249,83822.95239670809
42,10.771979568746179,83822.95239670809
43,10.378615718247923,83822.95239670809
44,9.916890273642414,83822.95239670809
45,10.164644478503957,83822.95239670809
46,10.030864823010921,83822.95239670809
47,9.781619769291794,83822.95239670809
48,9.232964517695775,83822.95239670809
49,8.748227202989664,83822.95239670809
50,8.156489230530466,83822.95239670809
51,7.577158499788599,83822.95239670809
52,7.340010771165875,83822.95239670809
53,7.356906223621619,83822.95239670809
54,7.400483069307816,83822.95239670809
55,7.897567234254048,83822.95239670809
56,7.812344445172308,83822.95239670809
57,7.526890194375316,83822.95239670809
58,7.798047843195582,83822.95239670809
59,7.39448147852514,83822.95239670809
60,7.2799899380826645,83822.95239670809
61,6.979980729970343,83822.95239670809
62,6.997144084975036,83822.95239670809
63,6.724674029516717,83822.95239670809
64,6.424235282158396,83822.95239670809
65,6.124067100027102,83822.95239670809
66,6.249665405479128,83822.95239670809
67,6.1220900961943245,83822.95239670809
68,5.717670722581633,83822.95239670809
69,5.667648887476946,83822.95239670809
70,5.415760941088371,83822.95239670809
71,4.877185099224994,83822.95239670809
72,4.3031346641262065,83822.95239670809
73,3.8498667004662805,83822.95239670809
74,3.54492334005991,83822.95239670809
75,3.5015550356289875,83822.95239670809
76,3.5075856779253476,83822.95239670809
77,3.3587157914475907,83822.95239670809
78,3.321892178259003,83822.95239670809
79,3.02570901160129,83822.95239670809
80,2.8328978024898466,83822.95239670809
81,2.9489369124597724,83822.95239670809
82,3.147885943262445,83822.95239670809
83,3.1241628512508655,83822.95239670809
84,3.2806591334374193,83822.95239670809
85,3.4174970285114847,83822.95239670809
86,3.471507736365991,83822.95239670809
87,3.579369766524107,83822.95239670809
88,3.6222702072439144,83822.95239670809
89,3.384257411610065,83822.95239670809
90,3.2577573608658263,83822.95239670809
91,3.0280285067586954,83822.95239670809
92,2.9617714608826526,83822.95239670809
