iter,sigma,best_value
1,1.0388158127669516,85857184536.34073
2,1.20374017793521,83798256262.67772
3,1.527472205392359,81335609926.92516
4,2.0989126306051347,78688364674.8481
5,2.79064243100925,73781461740.7028
6,3.668715247407597,66978274065.30181
7,5.031579000587673,60691669230.284256
8,7.268494676634876,54515858031.80451
9,10.684016257166547,39116019216.65469
10,15.651096232604838,29650700102.449596
11,24.563628996363867,24985047248.20403
12,35.63746831022717,14520742585.909475
13,47.056321590831786,14520742585.909475
14,58.8236165604335,7268461203.048725
15,77.39011759155525,7268461203.048725
16,85.71365056762731,7268461203.048725
17,90.04168238494738,7268461203.048725
18,87.53661891756965,7268461203.048725
19,79.40161682646773,7268461203.048725
20,77.02250220935926,7268461203.048725
21,79.40597804865143,7268461203.048725
22,75.7358010337219,7268461203.048725
23,77.73290619611811,7268461203.048725
24,78.97518039510949,7268461203.048725
25,85.23257638727274,7268461203.048725
26,90.47223096620372,7268461203.048725
27,90.53764448339282,7268461203.048725
28,88.87498785687929,7268461203.048725
29,90.651922209836,7268461203.048725
30,96.48776148487484,7268461203.048725
31,93.71227066008274,7268461203.048725
32,85.39192186241608,7268461203.048725
33,86.28079412879508,7268461203.048725
34,86.80909762638257,7268461203.048725
35,91.73981795542066,7268461203.048725
36,94.39637906342101,7268461203.048725
37,99.00319907392904,7268461203.048725
38,90.47145619974093,7268461203.048725
39,87.533269666922,7268461203.048725
40,90.10463656031004,7268461203.048725
41,89.23209388098773,7268461203.048725
42,89.6444332787202,7268461203.048725
43,86.38018335900667,7268461203.048725
44,83.7874188356152,7268461203.048725
45,79.10869752129284,7268461203.048725
46,82.7481307634014,7268461203.048725
47,83.3028308056103,7268461203.048725
48,89.59624939997659,7268461203.048725
49,91.76956602301188,7268461203.048725
50,84.34534869663204,7268461203.048725
51,78.67563078895104,7268461203.048725
52,77.12841167120942,7268461203.048725
53,79.26850883378259,7268461203.048725
54,78.04758412770637,7268461203.048725
55,68.82341056952068,7268461203.048725
56,65.94227560198416,7268461203.048725
57,65.50467613031637,7268461203.048725
58,64.4307702121464,7268461203.048725
59,63.6674429082277,7268461203.048725
60,60.9784685474904,7268461203.048725
61,60.223236799831554,7268461203.048725
62,58.88129522246457,7268461203.048725
63,63.120355771407716,7268461203.048725
64,61.96465579824662,7268461203.048725
65,62.416087969370565,7268461203.048725
66,58.411409909781256,7268461203.048725
67,55.09863587816857,7268461203.048725
68,54.83577080983996,7268461203.048725
69,52.445840139418145,7268461203.048725
70,53.10658921297941,7268461203.048725
71,51.75204009658231,7268461203.048725
72,55.96872881177326,7268461203.048725
73,53.39356363666696,7268461203.048725
74,56.08573905948099,7268461203.048725
75,54.71489847904644,7268461203.048725
76,53.558585603861594,7268461203.048725
77,51.62837121845154,7268461203.048725
78,48.46336154625166,7268461203.048725
79,48.60191589975153,7268461203.048725
80,47.43388977824114,7268461203.048725
81,47.65325630199033,7268461203.048725
82,47.578406556545495,7268461203.048725
83,45.049700036390746,7268461203.048725
84,42.43925278670439,7268461203.048725
85,47.285413012867984,7268461203.048725
86,49.71227553736322,7268461203.048725
87,51.09677786979167,7268461203.048725
88,51.374881442789544,7268461203.048725
89,46.48513191239913,7268461203.048725
90,46.48698691339745,7268461203.048725
91,49.56241323528523,7268461203.048725
92,51.052692561917375,7268461203.048725
93,53.11257333651364,7268461203.048725
94,52.86591261367745,7268461203.048725
95,52.52830495353498,7268461203.048725
96,57.837699516403234,7268461203.048725
97,53.43856683334465,7268461203.048725
98,53.79555024212485,7268461203.048725
99,55.25762966344618,7268461203.048725
100,53.271842328612976,7268461203.048725
101,55.44741582132037,7268461203.048725
102,51.063935239871284,7268461203.048725
103,52.75349259078485,7268461203.048725
104,56.92020481216743,7268461203.048725
105,60.47144007984244,7268461203.048725
106,70.16419213975354,7268461203.048725
107,80.3046996027036,7268461203.048725
108,76.29157830658893,7268461203.048725
109,69.01546314046442,7268461203.048725
