iter,sigma,best_value
1,0.9865885768269704,21.205828377244384
2,1.024145106860832,21.205828377244384
3,1.039105132260634,21.205828377244384
4,1.0564743883516898,21.205828377244384
5,1.011585899835848,21.005184019348192
6,1.004643883386846,21.005184019348192
7,0.9540638048847602,21.005184019348192
8,0.9265084986671046,21.005184019348192
9,0.8921895478890361,21.005184019348192
10,0.8533708058531455,21.005184019348192
11,0.8734118799998164,21.005184019348192
12,0.8134895481310684,21.005184019348192
13,0.7369125729389085,21.005184019348192
14,0.7090615227715206,21.005184019348192
15,0.7110754941940275,21.005184019348192
16,0.7396520868896057,21.005184019348192
17,0.7443855092399929,21.005184019348192
18,0.7234939570629632,21.005184019348192
19,0.685288686175936,21.005184019348192
20,0.6623114944798495,21.005184019348192
21,0.6802418586972674,21.005184019348192
22,0.7070286624042316,21.005184019348192
23,0.7076632160487858,21.005184019348192
24,0.6552686484072553,21.005184019348192
25,0.6426941824777295,21.005184019348192
26,0.602255863734543,21.005184019348192
27,0.5728551409401013,21.005184019348192
28,0.5808856683163008,21.005184019348192
29,0.5732040781726485,21.005184019348192
30,0.5789334136148878,21.005184019348192
31,0.5963215626142453,21.005184019348192
32,0.6043604397483503,21.005184019348192
33,0.5914441962723359,21.005184019348192
34,0.5663852316339283,21.005184019348192
35,0.5628568382426449,21.005184019348192
36,0.5491840554490824,21.005184019348192
37,0.5091567367899534,21.005184019348192
38,0.5216157234441554,21.005184019348192
39,0.5325421771675438,20.945118443944455
40,0.5098389844358159,20.945118443944455
41,0.4936779958301901,20.945118443944455
42,0.4874355537584355,20.945118443944455
43,0.45555743534234633,20.945118443944455
44,0.4321450043337843,20.945118443944455
45,0.45162529078506575,20.945118443944455
46,0.49037958510113255,20.945118443944455
47,0.49384408370572885,20.945118443944455
48,0.49623825516833747,20.945118443944455
49,0.4816630101002571,20.945118443944455
50,0.4613013361970014,20.945118443944455
51,0.45217724725156133,20.945118443944455
52,0.4084036931856393,20.945118443944455
53,0.4004419499342172,20.945118443944455
54,0.39524673670953137,20.945118443944455
55,0.3811092605601952,20.945118443944455
56,0.3719104579034496,20.945118443944455
57,0.3327770472018258,20.945118443944455
58,0.31717569372500287,20.945118443944455
59,0.3299806570197814,20.945118443944455
60,0.3483388718685093,20.945118443944455
61,0.3443638833626737,20.945118443944455
62,0.32347258375586674,20.945118443944455
63,0.32216803212509515,20.945118443944455
64,0.3356709355075225,20.945118443944455
65,0.3479667962087753,20.945118443944455
66,0.37089569151618607,20.945118443944455
67,0.3686079239960217,20.945118443944455
68,0.33152583265545876,20.945118443944455
69,0.3019049684865617,20.945118443944455
70,0.3053760266732496,20.945118443944455
71,0.2975504472610713,20.945118443944455
72,0.28749958086552574,20.945118443944455
73,0.2721182036904595,20.945118443944455
74,0.2625013863812297,20.81577884365075
75,0.2630261359978217,20.681943235444844
76,0.25720572136013786,20.681943235444844
77,0.23020916727683785,20.681943235444844
78,0.21291066143416276,20.681943235444844
79,0.18590024447952944,20.657682410372907
80,0.16297264669656117,20.539723198804943
81,0.15871264193776463,20.539723198804943
82,0.15846721980951914,20.539723198804943
83,0.14381278636484393,20.539723198804943
84,0.13640698398567905,20.449738873627403
