iter,sigma,best_value
1,1.0371706164003536,98620.1952281697
2,1.1911055635203598,98128.48515414934
3,1.3736155326881236,97030.57737030747
4,1.6891814994457457,96466.16451333094
5,1.9866478123630837,95719.05275801307
6,2.5766073371667173,94121.06646006726
7,3.6294552010300642,91357.25000017122
8,5.316461637206613,86715.79557772978
9,7.835393731443772,81817.00893608271
10,11.595344378283466,69461.68073000784
11,17.413276965156285,62451.69784226965
12,23.9284333544218,52577.143296709626
13,32.2299693431645,35244.9468817222
14,48.76092218886658,19585.83985109617
15,62.76415010629783,19585.83985109617
16,76.9335428832234,19585.83985109617
17,92.55481329415176,19585.83985109617
18,101.03296049074325,19585.83985109617
19,107.58973692591334,19585.83985109617
20,101.30902379771348,19585.83985109617
21,104.86840345833099,19585.83985109617
22,105.69210262660633,19585.83985109617
23,99.17770368624221,19585.83985109617
24,100.09193993479442,19585.83985109617
25,95.8735084566865,19585.83985109617
26,99.99402465436164,19585.83985109617
27,101.8810370719361,19585.83985109617
28,102.95100512994324,19585.83985109617
29,99.80929257054669,19585.83985109617
30,105.94622983381676,19585.83985109617
31,104.73478696115575,19585.83985109617
32,106.14643713676038,19585.83985109617
33,99.1183928951034,19585.83985109617
34,95.79001523330084,19585.83985109617
35,95.98433283034353,19585.83985109617
36,88.35494860671865,19585.83985109617
37,89.66370802155986,19585.83985109617
38,89.07479529598392,19585.83985109617
39,81.79389525480967,19585.83985109617
40,77.49262937239364,19585.83985109617
41,73.14154886378496,19585.83985109617
42,72.57298284054346,19585.83985109617
43,72.81837744541701,19585.83985109617
44,72.25818813977357,19585.83985109617
45,75.76145381551619,19585.83985109617
46,72.13872164809935,19585.83985109617
47,73.68218986565897,19585.83985109617
48,75.31880795607422,19585.83985109617
49,74.26372499637418,19585.83985109617
50,82.6619547550562,19585.83985109617
51,75.14592184748736,19585.83985109617
52,72.08631648854987,19585.83985109617
53,71.16202194240033,19585.83985109617
54,72.08451584013385,19585.83985109617
55,71.5481947661008,19585.83985109617
56,77.6955395921075,19585.83985109617
57,83.77474176637334,19585.83985109617
58,83.35534671822121,19585.83985109617
59,76.92423313641815,19585.83985109617
60,77.19461526221978,19585.83985109617
61,78.46882513741005,19585.83985109617
62,77.15413975686192,19585.83985109617
63,79.04337406274307,19585.83985109617
64,81.30903393892496,19585.83985109617
65,81.26015559959512,19585.83985109617
66,81.97924151722856,19585.83985109617
67,80.69498356391279,19585.83985109617
68,80.81962942442536,19585.83985109617
69,78.09229721709356,19585.83985109617
70,76.19911503045294,19585.83985109617
71,75.9184960881883,19585.83985109617
72,69.7410721828417,19585.83985109617
73,75.4343433713375,19585.83985109617
74,80.08262871649627,19585.83985109617
75,80.09317249804107,19585.83985109617
76,81.60825566825044,19585.83985109617
77,78.144531431914,19585.83985109617
78,77.33384777378386,19585.83985109617
79,81.42033314612364,19585.83985109617
80,78.79252139823281,19585.83985109617
81,87.28332732595008,19585.83985109617
82,91.16277614621886,19585.83985109617
83,87.37261855275746,19585.83985109617
84,88.33291695391233,19585.83985109617
85,86.1043034886914,19585.83985109617
86,84.17391703220083,19585.83985109617
87,85.32807650215872,19585.83985109617
88,86.54429119355193,19585.83985109617
89,92.97727542538087,19585.83985109617
90,99.178796656095,19585.83985109617
91,102.39147340570236,19585.83985109617
92,96.90289757112197,19585.83985109617
93,92.57023479858871,19585.83985109617
94,95.65468148756217,19585.83985109617
95,100.77854560352282,19585.83985109617
96,103.80871105156673,19585.83985109617
97,101.38380215172562,19585.83985109617
98,94.20823066565487,19585.83985109617
99,92.45565049480247,19585.83985109617
100,88.65461924576947,19585.83985109617
101,86.66165314516067,19585.83985109617
102,88.33884998139204,19585.83985109617
103,90.6388835824921,19585.83985109617
104,87.4662134258308,19585.83985109617
105,94.45373746939217,19585.83985109617
106,100.28718312814166,19585.83985109617
107,99.59499410311517,19585.83985109617
108,103.78288316583404,19585.83985109617
109,107.4446137364537,19585.83985109617
110,108.7771166813414,19585.83985109617
111,102.3142079805695,19585.83985109617
112,99.69857839101377,19585.83985109617
113,99.44027394665117,19585.83985109617
114,95.71993942364831,19585.83985109617
115,99.81540198558358,19585.83985109617
116,95.50790349227037,19585.83985109617
117,91.93213153462472,19585.83985109617
118,84.53602266921514,19585.83985109617
119,85.58303519103887,19585.83985109617
120,86.05051497097979,19585.83985109617
121,86.74256962661167,19585.83985109617
122,87.03189925184735,19585.83985109617
123,91.0627402143151,19585.83985109617
124,90.58950847061656,19585.83985109617
125,82.65340571634727,19585.83985109617
126,75.66500941424714,19585.83985109617
127,71.23754866475277,19585.83985109617
128,76.43759579131547,19585.83985109617
129,76.53522403820358,19585.83985109617
130,72.40024845639091,19585.83985109617
131,75.76581915106816,19585.83985109617
132,78.16208421221084,19585.83985109617
133,77.10875764504814,19585.83985109617
134,81.9782749740486,19585.83985109617
135,77.18063661111626,19585.83985109617
136,80.69170976083923,19585.83985109617
137,76.65546483417118,19585.83985109617
138,74.44595048522896,19585.83985109617
139,77.29908654288973,19585.83985109617
140,72.5992067139943,19585.83985109617
141,72.10523670514237,19585.83985109617
142,76.87949158099417,19585.83985109617
143,72.05805481227468,19585.83985109617
144,70.7847574253436,19585.83985109617
145,69.79832831289634,19585.83985109617
146,66.58368734293553,19585.83985109617
147,70.320682544766,19585.83985109617
148,68.30581893135007,19585.83985109617
149,69.20626639189229,19585.83985109617
150,71.92748822447821,19585.83985109617
151,74.01768658379868,19585.83985109617
152,72.7719934692053,19585.83985109617
153,70.63993399613452,19585.83985109617
154,67.21381242998878,19585.83985109617
155,65.71649585291149,19585.83985109617
156,63.808914842104656,19585.83985109617
157,64.5037384939693,19585.83985109617
158,64.07342907235498,19585.83985109617
159,60.977432427055824,19585.83985109617
160,57.754357975483465,19585.83985109617
161,54.78963797185501,19585.83985109617
162,56.72454178278234,19585.83985109617
163,55.256641935496226,19585.83985109617
164,58.270891508098494,19585.83985109617
165,55.63086118585393,19585.83985109617
166,56.34739296902954,19585.83985109617
167,54.08327034864161,19585.83985109617
168,54.47129395895437,19585.83985109617
169,52.1643175935616,19585.83985109617
170,52.97616573094472,19585.83985109617
171,51.50823794596893,19585.83985109617
172,52.329989111327635,19585.83985109617
173,51.625419658956126,19585.83985109617
174,51.77937357548722,19585.83985109617
175,53.59732656879017,19585.83985109617
176,50.07336418871549,19585.83985109617
177,48.967016346974475,19585.83985109617
178,47.484777723314956,19585.83985109617
179,49.43398572185129,19585.83985109617
180,50.940181127964934,19585.83985109617
181,51.47433990410291,19585.83985109617
182,50.57064912691601,19585.83985109617
183,52.95387387570322,19585.83985109617
184,54.97037846928545,19585.83985109617
185,60.01549662753682,19585.83985109617
186,62.06887147473808,19585.83985109617
187,63.9092502194826,19585.83985109617
188,59.85134532307168,19585.83985109617
189,58.70616236518935,19585.83985109617
190,54.86203592201142,19585.83985109617
191,52.5298105269411,19585.83985109617
192,51.50198328290492,19585.83985109617
193,48.96286403903077,19585.83985109617
194,50.951893082805725,19585.83985109617
195,51.847569470708734,19585.83985109617
