iter,sigma,best_value
1,0.8723493022500607,21.367602647439586
2,0.8077449766049967,21.34006543157052
3,0.7185536652226002,21.21268782441947
4,0.6310497687975475,21.21268782441947
5,0.5765212406200777,21.21268782441947
6,0.514375900159797,21.21268782441947
7,0.4976362382912102,21.21268782441947
8,0.4515310980494352,20.86956411136465
9,0.4294167607210095,20.86956411136465
10,0.4087701992272351,20.86956411136465
11,0.38128608050397256,20.86956411136465
12,0.34246349585345204,20.86956411136465
13,0.3022870653230906,20.86956411136465
14,0.27295692105146485,20.86956411136465
15,0.26392805723272655,20.86956411136465
16,0.25429811803953034,20.77999148276483
17,0.25654511668973295,20.77999148276483
18,0.23207730499431442,20.77999148276483
19,0.21741854216567255,20.77999148276483
20,0.20250852063563157,20.773192483819102
21,0.18276737638144047,20.773192483819102
22,0.1715704969557053,20.759095944049733
23,0.1553116660409665,20.759095944049733
24,0.13855742951729014,20.759095944049733
25,0.1203111339114563,20.60557980020614
26,0.1188766997965535,20.53572804082445
27,0.11071470934983861,20.499305958792316
28,0.10652288082929462,20.44436880121674
29,0.11155903263515955,20.32928501938701
30,0.11129996219940677,20.32928501938701
31,0.11746648787855363,20.120580900427083
32,0.1311199201750848,20.120580900427083
33,0.13593685509596912,20.120580900427083
34,0.14053823069149357,20.120580900427083
35,0.14104709364836082,20.120580900427083
36,0.13491196357927057,20.120580900427083
37,0.11990482721139181,20.120580900427083
38,0.11814226713722455,20.120580900427083
39,0.11207142198730019,20.120580900427083
40,0.10799439709837544,20.120580900427083
41,0.1060758301630626,20.112391156460294
42,0.09375751984654107,20.112391156460294
43,0.08952026364240466,20.112391156460294
44,0.07675959768330434,20.112391156460294
45,0.07302849543934309,20.082006947732832
46,0.06424089545224798,20.082006947732832
47,0.058127551211009654,20.082006947732832
48,0.05947420353092405,20.068189971570703
49,0.0575899708180667,20.061078581892
50,0.05468151238128982,20.04462899936992
51,0.05030705123461214,20.020482417621867
52,0.04470718015552598,20.020482417621867
53,0.04271598862626161,20.020482417621867
54,0.04199349509420321,20.012650862422507
55,0.04395230115518679,20.012650862422507
56,0.04492745561624604,20.012650862422507
57,0.041620948449023296,20.01110026185935
58,0.03935740786056035,20.01095019819563
59,0.03890795810019545,20.010792771345542
60,0.036971831177133305,20.010792771345542
61,0.03763495691609439,20.010792771345542
62,0.0369529648158199,20.010792771345542
63,0.033866891822946846,20.010792771345542
64,0.03186675712130164,20.010792771345542
65,0.030377269234406337,20.00835970319159
66,0.029069485964348152,20.003628950069807
67,0.027047092997161085,20.003628950069807
68,0.026432304532366144,20.003628950069807
69,0.027064511423079803,20.003628950069807
70,0.026125467922283,20.003628950069807
71,0.026340822224058945,20.003628950069807
72,0.024950473750014843,20.002594638704856
73,0.02370021655159793,20.002594638704856
74,0.0211751772115622,20.002594638704856
75,0.01997099599850796,20.001525058639753
76,0.019520554046066632,20.001525058639753
77,0.019756123303555355,20.001525058639753
78,0.019096526351847946,20.001525058639753
79,0.01732899797932831,20.001525058639753
80,0.015850241107240766,20.001525058639753
81,0.014530962295638068,20.00085313240541
82,0.013044106168405416,20.00085313240541
83,0.012478798739055875,20.000493770991955
84,0.01222540488349326,20.000493770991955
85,0.011319470414706637,20.000493770991955
86,0.009827808012594242,20.000493770991955
87,0.009003945318762046,20.000493770991955
88,0.00822022185596563,20.000493770991955
89,0.008099233010479668,20.000319106766653
90,0.007463168189556841,20.000319106766653
91,0.007275838651685899,20.000319106766653
92,0.006763447542723078,20.00026581188752
93,0.006385072624711564,20.00025942821563
94,0.006084413901514771,20.000124947547416
95,0.00563330664869382,20.000124947547416
96,0.005801571959900919,20.000124947547416
97,0.005649330219405718,20.000124947547416
98,0.005275520202896234,20.000124947547416
99,0.004644071306038306,20.000124947547416
100,0.004078122936382994,20.000102990497556
101,0.004049228137385011,20.000030472116176
102,0.004141595122732145,20.000030472116176
103,0.004263441387434794,20.000030472116176
104,0.00427395370611437,20.000030472116176
105,0.004309605549981974,20.000030472116176
106,0.004263518782426392,20.000030472116176
107,0.004042478202094575,20.000030472116176
108,0.003621913744336346,20.000030472116176
109,0.0033904188168280345,20.000030472116176
110,0.003293989476263596,20.000030472116176
111,0.00311183479138162,20.000030472116176
112,0.003052405285485773,20.000030472116176
113,0.0029874714503849904,20.000012366182112
114,0.00273652525381323,20.000012366182112
115,0.002494407695814541,20.000012366182112
116,0.002469390526675399,20.000012366182112
117,0.002375318588208055,20.000012366182112
118,0.002161255225459435,20.000012366182112
119,0.00197063152770298,20.000012366182112
