iter,sigma,best_value
1,0.9158855266597532,21.247506442215165
2,0.8149502690230027,21.219683420176256
3,0.7578148723580557,20.79449078625492
4,0.7103346788891887,20.79449078625492
5,0.7005851324889842,20.79449078625492
6,0.6857893167269248,20.79449078625492
7,0.7393941267229871,20.79449078625492
8,0.7479344876335835,20.79449078625492
9,0.7759775677587356,20.79449078625492
10,0.7927751131412524,20.79449078625492
11,0.8209069501148978,20.79449078625492
12,0.817810373454115,20.79449078625492
13,0.7713812176938886,20.79449078625492
14,0.7677564582517727,20.79449078625492
15,0.7239409192070968,20.79449078625492
16,0.7637405212978061,20.79449078625492
17,0.7754371435171511,20.79449078625492
18,0.7877266863048027,20.79449078625492
19,0.7959314669840032,20.79449078625492
20,0.7623137342718035,20.79449078625492
21,0.7595870514185594,20.79449078625492
22,0.788961883161317,20.79449078625492
23,0.8168483044996984,20.79449078625492
24,0.8797570392997422,20.79449078625492
25,0.870356855199631,20.79449078625492
26,0.8552181758596744,20.79449078625492
27,0.8354602411234585,20.79449078625492
28,0.8577520982238499,20.79449078625492
29,0.8341505183798579,20.79449078625492
30,0.7880157868844526,20.79449078625492
31,0.7574347604706311,20.79449078625492
32,0.7269144555821759,20.79449078625492
33,0.7078549886996602,20.79449078625492
34,0.6829976605061693,20.79449078625492
35,0.688445607483375,20.79449078625492
36,0.6739631387541822,20.79449078625492
37,0.6514559633893062,20.79449078625492
38,0.6399117982308445,20.79449078625492
39,0.6710708473424274,20.79449078625492
40,0.6696445411278268,20.79449078625492
41,0.640495163106947,20.79449078625492
42,0.6322313365691228,20.79449078625492
43,0.6134364082957603,20.79449078625492
44,0.5796179283329417,20.79449078625492
45,0.5870538294371265,20.680151328015
46,0.5939221628062438,20.680151328015
47,0.5534199602926819,20.680151328015
48,0.5640075162184749,20.680151328015
49,0.5999547119414004,20.680151328015
50,0.6046712981594852,20.680151328015
51,0.6052036906377813,20.680151328015
52,0.6360285125135428,20.680151328015
53,0.6742453340142165,20.680151328015
54,0.6783220530006717,20.680151328015
55,0.6704388679282943,20.680151328015
56,0.6615762530215876,20.680151328015
57,0.6792220338149203,20.680151328015
58,0.7041580807668989,20.680151328015
59,0.78415518955751,20.680151328015
60,0.8577816293241786,20.680151328015
61,0.8809084255626641,20.680151328015
62,0.8368217569707891,20.680151328015
63,0.8683908534107475,20.680151328015
64,0.8980872315198525,20.680151328015
65,0.9029680890821693,20.680151328015
66,0.9070514466899227,20.680151328015
67,0.9237869420824015,20.680151328015
68,0.9177518314457538,20.680151328015
69,0.9625502650335341,20.680151328015
70,0.9404718520525629,20.680151328015
71,0.9425236246582087,20.680151328015
72,0.9529626397350168,20.680151328015
73,0.995164638495112,20.680151328015
74,1.0947940089105415,20.680151328015
75,1.1296372076996988,20.680151328015
76,1.180345143826455,20.680151328015
77,1.1747721468825487,20.680151328015
78,1.2812589953532243,20.680151328015
79,1.3655816096240196,20.680151328015
80,1.2986584467440079,20.680151328015
81,1.2004237391451877,20.680151328015
82,1.0766419663166864,20.680151328015
83,1.1071894140131153,20.680151328015
84,1.1186650055582796,20.680151328015
85,1.1576715740754902,20.680151328015
86,1.1742068077287062,20.680151328015
